Id_solucion,Solute_Mol_Mass,Num_Cations,Num_Anions,Cation,Anion,Temperature_C,Solvent_Mol_Mass,Molal,Molal_Activity_Coefficient,Osmotic_Coefficient,Solvent_Activity,T_Comportamiento
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,0.75778,0.086,0.498,0.957111868,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,0.76676,0.085,0.501,0.956358917,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,0.82128,0.082,0.489,0.954421387,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,0.83622,0.081,0.498,0.952778334,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,0.93381,0.077,0.489,0.948340181,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,0.93595,0.077,0.49,0.948122088,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,0.97095,0.075,0.49,0.946235309,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,1.04611,0.072,0.486,0.942653979,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,1.15393,0.069,0.485,0.93705903,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,1.33015,0.064,0.482,0.928232536,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,1.79426,0.054,0.484,0.904046936,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,1.80976,0.054,0.48,0.904018911,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,1.84257,0.054,0.479,0.902560098,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,3.06206,0.041,0.483,0.842151797,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,3.39198,0.039,0.484,0.826381291,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,3.40173,0.039,0.483,0.826254865,6
244,341.9143,1,1,C16H36N,ClO4,25,58.0791,3.59995,0.038,0.481,0.817800385,6
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.01,0.937,0.972,0.999124384,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.02,0.912,0.9675,0.998258518,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.03,0.896,0.9596,0.997410359,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.04,0.885,0.9612,0.996542989,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.05,0.875,0.9537,0.995713215,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.06,0.866,0.9548,0.994852295,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.07,0.86,0.9579,0.993978204,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.08,0.854,0.9583,0.993117792,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.09,0.848,0.955,0.992287892,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.1,0.842,0.9516,0.991464635,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.11,0.834,0.9459,0.99067079,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.12,0.826,0.9412,0.98987758,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.13,0.815,0.933,0.989133472,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.14,0.805,0.9242,0.988412656,2
245,288.3793,1,1,Na,SO4C12H25,25,45.0406,0.15,0.79,0.9161,0.987697305,2
246,32.0419,1,1,H,C10H7O,25,32.0419,0.0936,0.4145,1.227,0.992667018,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.1291,0.568,1.319,0.98914732,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.1654,0.7229,1.367,0.98561546,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.2016,0.8754,1.49,0.980934098,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.2578,1.1082,1.524,0.975136322,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.3112,1.325,1.67,0.967243505,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.3678,1.5504,1.774,0.959049106,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.4142,1.7319,1.852,0.952029745,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.4262,1.7783,1.832,0.95119423,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.5066,2.0844,2.012,0.936768587,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.5787,2.3517,2.131,0.924013128,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.6671,2.6704,2.292,0.90666341,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.7081,2.815,2.356,0.898606544,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.8269,3.2227,2.556,0.873327195,1
246,32.0419,1,1,H,C10H7O,25,32.0419,0.9221,3.538,2.697,0.852680809,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.0031,3.7985,2.79,0.835814985,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.1882,4.3689,3.058,0.792273198,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.3417,4.8174,3.227,0.757705115,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.4236,5.0481,3.342,0.737204462,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.4785,5.1996,3.412,0.72377117,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.5679,5.441,3.507,0.703017847,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.6678,5.7035,3.619,0.679230323,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.7238,5.8473,3.681,0.665889858,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.7325,5.8694,3.688,0.664008054,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.7988,6.0363,3.729,0.650602124,1
246,32.0419,1,1,H,C10H7O,25,32.0419,1.8869,6.2532,3.845,0.628175307,1
246,32.0419,1,1,H,C10H7O,25,32.0419,2.0704,6.6885,4.016,0.58693629,1
246,32.0419,1,1,H,C10H7O,25,32.0419,2.2235,7.0353,4.148,0.553745547,1
246,32.0419,1,1,H,C10H7O,25,32.0419,2.3798,7.3749,4.252,0.522851392,1
246,32.0419,1,1,H,C10H7O,25,32.0419,2.4247,7.4699,4.284,0.513931649,1
246,32.0419,1,1,H,C10H7O,25,32.0419,2.6021,7.8344,4.435,0.477330097,1
246,32.0419,1,1,H,C10H7O,25,32.0419,2.7761,8.1755,4.561,0.444228593,1
246,32.0419,1,1,H,C10H7O,25,32.0419,2.7983,8.2179,4.566,0.440960049,1
246,32.0419,1,1,H,C10H7O,25,32.0419,2.9905,8.5744,4.669,0.408697911,1
246,32.0419,1,1,H,C10H7O,25,32.0419,3.306,9.119,4.867,0.356604484,1
246,32.0419,1,1,H,C10H7O,25,32.0419,3.4804,9.3982,4.947,0.331752855,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.0985,0.122,1.058,0.990443952,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.1235,0.1524,1.071,0.987886961,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.1376,0.1694,1.081,0.986388486,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.1975,0.2409,1.12,0.979825289,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.2467,0.2986,1.146,0.974287348,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.2663,0.3213,1.154,0.972082113,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.2959,0.3554,1.175,0.968473653,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.3287,0.3928,1.182,0.964836135,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.3997,0.4725,1.23,0.955713593,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.4702,0.5498,1.262,0.946794699,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.4986,0.5805,1.276,0.943066009,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.5138,0.5969,1.279,0.941248588,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.5438,0.6289,1.297,0.937081519,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.6015,0.6896,1.319,0.929508804,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.6546,0.7446,1.346,0.922026789,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.7412,0.8323,1.39,0.909440231,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.7867,0.8776,1.411,0.902781253,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.8494,0.9389,1.432,0.893981677,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.9197,1.0063,1.468,0.883030092,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.9483,1.0333,1.476,0.879006488,1
247,144.1699,1,1,H,C10H7O,25,46.0684,0.9962,1.0781,1.493,0.871937092,1
247,144.1699,1,1,H,C10H7O,25,46.0684,1.0967,1.1701,1.539,0.855978517,1
247,144.1699,1,1,H,C10H7O,25,46.0684,1.2141,1.2742,1.578,0.838182015,1
247,144.1699,1,1,H,C10H7O,25,46.0684,1.3611,1.3998,1.634,0.81471575,1
247,144.1699,1,1,H,C10H7O,25,46.0684,1.4557,1.4779,1.663,0.800077245,1
247,144.1699,1,1,H,C10H7O,25,46.0684,1.6439,1.6273,1.723,0.770302488,1
247,144.1699,1,1,H,C10H7O,25,46.0684,1.7206,1.686,1.745,0.758330479,1
247,144.1699,1,1,H,C10H7O,25,46.0684,1.8119,1.7542,1.772,0.743919834,1
247,144.1699,1,1,H,C10H7O,25,46.0684,1.9041,1.8213,1.796,0.729726115,1
247,144.1699,1,1,H,C10H7O,25,46.0684,2.0137,1.8989,1.824,0.712897947,1
247,144.1699,1,1,H,C10H7O,25,46.0684,2.1481,1.9908,1.86,0.692027904,1
247,144.1699,1,1,H,C10H7O,25,46.0684,2.1853,2.0156,1.864,0.687076252,1
247,144.1699,1,1,H,C10H7O,25,46.0684,2.2488,2.0574,1.885,0.676673092,1
247,144.1699,1,1,H,C10H7O,25,46.0684,2.2947,2.087,1.894,0.6700245,1
248,86.845,1,1,Li,Br,25,32.0419,0.0411,0.706,0.944,0.997517088,1
248,86.845,1,1,Li,Br,25,32.0419,0.0732,0.6728,0.92,0.995693301,1
248,86.845,1,1,Li,Br,25,32.0419,0.0841,0.6645,0.917,0.995070192,1
248,86.845,1,1,Li,Br,25,32.0419,0.1937,0.6106,0.899,0.988903031,1
248,86.845,1,1,Li,Br,25,32.0419,0.2649,0.5898,0.896,0.984905088,1
248,86.845,1,1,Li,Br,25,32.0419,0.5049,0.5548,0.909,0.971016323,1
248,86.845,1,1,Li,Br,25,32.0419,0.783,0.5504,0.936,0.954119837,1
248,86.845,1,1,Li,Br,25,32.0419,1.0058,0.5641,0.976,0.939028921,1
248,86.845,1,1,Li,Br,25,32.0419,1.0597,0.5693,0.983,0.935424352,1
248,86.845,1,1,Li,Br,25,32.0419,1.3464,0.6084,1.04,0.914174323,1
248,86.845,1,1,Li,Br,25,32.0419,1.6409,0.6685,1.136,0.887403053,1
248,86.845,1,1,Li,Br,25,32.0419,1.8416,0.7217,1.181,0.869899144,1
248,86.845,1,1,Li,Br,25,32.0419,2.3554,0.911,1.343,0.816510097,1
248,86.845,1,1,Li,Br,25,32.0419,2.8183,1.1659,1.518,0.760208911,1
248,86.845,1,1,Li,Br,25,32.0419,3.2206,1.4777,1.669,0.708601479,1
248,86.845,1,1,Li,Br,25,32.0419,3.4774,1.7353,1.776,0.673159486,1
248,86.845,1,1,Li,Br,25,32.0419,3.6037,1.8826,1.832,0.655026229,1
248,86.845,1,1,Li,Br,25,32.0419,3.9692,2.4033,1.97,0.60586869,1
248,86.845,1,1,Li,Br,25,32.0419,4.0698,2.5757,2.028,0.589241596,1
248,86.845,1,1,Li,Br,25,32.0419,4.3801,3.2061,2.195,0.540034636,1
248,86.845,1,1,Li,Br,25,32.0419,4.9166,4.7642,2.432,0.464747515,1
248,86.845,1,1,Li,Br,25,32.0419,4.9739,4.9762,2.481,0.45347733,1
248,86.845,1,1,Li,Br,25,32.0419,5.0618,5.3224,2.522,0.441275889,1
248,86.845,1,1,Li,Br,25,32.0419,5.6833,8.6935,2.768,0.364902166,1
248,86.845,1,1,Li,Br,25,32.0419,5.7431,9.1263,2.786,0.358667681,1
248,86.845,1,1,Li,Br,25,32.0419,5.7759,9.3737,2.817,0.352505519,1
248,86.845,1,1,Li,Br,25,32.0419,6.0652,11.904,2.981,0.313907162,1
249,86.845,1,1,Li,Br,30,32.0419,0.0411,0.7245,0.952,0.99749614,1
249,86.845,1,1,Li,Br,30,32.0419,0.0732,0.6944,0.938,0.995609666,1
249,86.845,1,1,Li,Br,30,32.0419,0.0841,0.6864,0.927,0.995016459,1
249,86.845,1,1,Li,Br,30,32.0419,0.1937,0.6318,0.903,0.988853587,1
249,86.845,1,1,Li,Br,30,32.0419,0.2649,0.6098,0.887,0.985054805,1
249,86.845,1,1,Li,Br,30,32.0419,0.5049,0.574,0.909,0.971016323,1
249,86.845,1,1,Li,Br,30,32.0419,0.783,0.572,0.955,0.953210041,1
249,86.845,1,1,Li,Br,30,32.0419,1.0058,0.5884,0.984,0.938545446,1
249,86.845,1,1,Li,Br,30,32.0419,1.0597,0.5943,0.985,0.935297143,1
249,86.845,1,1,Li,Br,30,32.0419,1.3464,0.637,1.052,0.913228642,1
249,86.845,1,1,Li,Br,30,32.0419,1.6409,0.7008,1.137,0.88730988,1
249,86.845,1,1,Li,Br,30,32.0419,1.8416,0.7564,1.195,0.868463257,1
249,86.845,1,1,Li,Br,30,32.0419,2.3554,0.9515,1.352,0.815401214,1
249,86.845,1,1,Li,Br,30,32.0419,2.8183,1.211,1.51,0.761308207,1
249,86.845,1,1,Li,Br,30,32.0419,3.2206,1.5262,1.662,0.709626148,1
249,86.845,1,1,Li,Br,30,32.0419,3.4774,1.7856,1.753,0.67661896,1
249,86.845,1,1,Li,Br,30,32.0419,3.6037,1.9336,1.818,0.657147356,1
249,86.845,1,1,Li,Br,30,32.0419,3.9692,2.4558,1.956,0.608030034,1
249,86.845,1,1,Li,Br,30,32.0419,4.0698,2.6284,2.02,0.590472037,1
249,86.845,1,1,Li,Br,30,32.0419,4.3801,3.259,2.173,0.543379667,1
249,86.845,1,1,Li,Br,30,32.0419,4.9166,4.8157,2.411,0.467832946,1
249,86.845,1,1,Li,Br,30,32.0419,4.9739,5.0275,2.432,0.460615795,1
249,86.845,1,1,Li,Br,30,32.0419,5.0618,5.3733,2.468,0.449073818,1
249,86.845,1,1,Li,Br,30,32.0419,5.6833,8.7431,2.774,0.364105725,1
249,86.845,1,1,Li,Br,30,32.0419,5.7431,9.1761,2.787,0.358535715,1
249,86.845,1,1,Li,Br,30,32.0419,5.7759,9.4237,2.814,0.352897017,1
249,86.845,1,1,Li,Br,30,32.0419,6.0652,11.958,2.956,0.316972265,1
250,86.845,1,1,Li,Br,35,32.0419,0.0411,0.7035,0.952,0.99749614,1
250,86.845,1,1,Li,Br,35,32.0419,0.0732,0.6657,0.925,0.9956704,1
250,86.845,1,1,Li,Br,35,32.0419,0.0841,0.6557,0.918,0.995064221,1
250,86.845,1,1,Li,Br,35,32.0419,0.1937,0.5888,0.857,0.989418383,1
250,86.845,1,1,Li,Br,35,32.0419,0.2649,0.5629,0.847,0.985723884,1
250,86.845,1,1,Li,Br,35,32.0419,0.5049,0.5215,0.888,0.971676839,1
250,86.845,1,1,Li,Br,35,32.0419,0.783,0.5171,0.942,0.95383269,1
250,86.845,1,1,Li,Br,35,32.0419,1.0058,0.5317,0.977,0.938968826,1
250,86.845,1,1,Li,Br,35,32.0419,1.0597,0.5371,0.981,0.935551579,1
250,86.845,1,1,Li,Br,35,32.0419,1.3464,0.5763,1.041,0.914095708,1
250,86.845,1,1,Li,Br,35,32.0419,1.6409,0.6346,1.131,0.887869949,1
250,86.845,1,1,Li,Br,35,32.0419,1.8416,0.6852,1.178,0.870207143,1
250,86.845,1,1,Li,Br,35,32.0419,2.3554,0.8612,1.341,0.816755904,1
250,86.845,1,1,Li,Br,35,32.0419,2.8183,1.0931,1.493,0.763649015,1
250,86.845,1,1,Li,Br,35,32.0419,3.2206,1.3726,1.648,0.711679222,1
250,86.845,1,1,Li,Br,35,32.0419,3.4774,1.6014,1.739,0.678733308,1
250,86.845,1,1,Li,Br,35,32.0419,3.6037,1.7316,1.802,0.659580007,1
250,86.845,1,1,Li,Br,35,32.0419,3.9692,2.1891,1.952,0.608649324,1
250,86.845,1,1,Li,Br,35,32.0419,4.0698,2.3399,2,0.593560579,1
250,86.845,1,1,Li,Br,35,32.0419,4.3801,2.8887,2.156,0.545978872,1
250,86.845,1,1,Li,Br,35,32.0419,4.9166,4.2346,2.369,0.474064922,1
250,86.845,1,1,Li,Br,35,32.0419,4.9739,4.4169,2.406,0.464448778,1
250,86.845,1,1,Li,Br,35,32.0419,5.0618,4.7142,2.445,0.452436435,1
250,86.845,1,1,Li,Br,35,32.0419,5.6833,7.5944,2.739,0.368776688,1
250,86.845,1,1,Li,Br,35,32.0419,5.7431,7.9627,2.773,0.360388018,1
250,86.845,1,1,Li,Br,35,32.0419,5.7759,8.1731,2.797,0.355124801,1
250,86.845,1,1,Li,Br,35,32.0419,6.0652,10.321,2.908,0.322941205,1
251,86.845,1,1,Li,Br,40,32.0419,0.0411,0.7296,0.963,0.997467213,1
251,86.845,1,1,Li,Br,40,32.0419,0.0732,0.6997,0.94,0.995600705,1
251,86.845,1,1,Li,Br,40,32.0419,0.0841,0.6915,0.932,0.994989594,1
251,86.845,1,1,Li,Br,40,32.0419,0.1937,0.6314,0.887,0.989050388,1
251,86.845,1,1,Li,Br,40,32.0419,0.2649,0.6059,0.882,0.985138538,1
251,86.845,1,1,Li,Br,40,32.0419,0.5049,0.5623,0.883,0.971834263,1
251,86.845,1,1,Li,Br,40,32.0419,0.783,0.5552,0.932,0.95431068,1
251,86.845,1,1,Li,Br,40,32.0419,1.0058,0.5688,0.964,0.939756011,1
251,86.845,1,1,Li,Br,40,32.0419,1.0597,0.5741,0.976,0.935868784,1
251,86.845,1,1,Li,Br,40,32.0419,1.3464,0.6138,1.057,0.912834213,1
251,86.845,1,1,Li,Br,40,32.0419,1.6409,0.6742,1.136,0.887403053,1
251,86.845,1,1,Li,Br,40,32.0419,1.8416,0.7271,1.192,0.868770748,1
251,86.845,1,1,Li,Br,40,32.0419,2.3554,0.9126,1.329,0.818237207,1
251,86.845,1,1,Li,Br,40,32.0419,2.8183,1.1578,1.483,0.765029411,1
251,86.845,1,1,Li,Br,40,32.0419,3.2206,1.4533,1.615,0.716543014,1
251,86.845,1,1,Li,Br,40,32.0419,3.4774,1.6946,1.73,0.680095534,1
251,86.845,1,1,Li,Br,40,32.0419,3.6037,1.8317,1.794,0.660800038,1
251,86.845,1,1,Li,Br,40,32.0419,3.9692,2.3117,1.942,0.610199089,1
251,86.845,1,1,Li,Br,40,32.0419,4.0698,2.4693,2.009,0.592168533,1
251,86.845,1,1,Li,Br,40,32.0419,4.3801,3.041,2.13,0.549978001,1
251,86.845,1,1,Li,Br,40,32.0419,4.9166,4.4301,2.367,0.474363677,1
251,86.845,1,1,Li,Br,40,32.0419,4.9739,4.6171,2.402,0.465041328,1
251,86.845,1,1,Li,Br,40,32.0419,5.0618,4.9213,2.431,0.454496076,1
251,86.845,1,1,Li,Br,40,32.0419,5.6833,7.8369,2.717,0.371743195,1
251,86.845,1,1,Li,Br,40,32.0419,5.7431,8.2061,2.748,0.36371925,1
251,86.845,1,1,Li,Br,40,32.0419,5.7759,8.4167,2.775,0.358028388,1
251,86.845,1,1,Li,Br,40,32.0419,6.0652,10.554,2.874,0.327237524,1
252,86.845,1,1,Li,Br,45,32.0419,0.0411,0.752,0.982,0.997417341,1
252,86.845,1,1,Li,Br,45,32.0419,0.0732,0.733,0.954,0.995534998,1
252,86.845,1,1,Li,Br,45,32.0419,0.0841,0.7276,0.951,0.99488811,1
252,86.845,1,1,Li,Br,45,32.0419,0.1937,0.6845,0.922,0.988620245,1
252,86.845,1,1,Li,Br,45,32.0419,0.2649,0.6639,0.913,0.984620491,1
252,86.845,1,1,Li,Br,45,32.0419,0.5049,0.6252,0.916,0.970796898,1
252,86.845,1,1,Li,Br,45,32.0419,0.783,0.6178,0.947,0.953593308,1
252,86.845,1,1,Li,Br,45,32.0419,1.0058,0.6307,0.977,0.938968826,1
252,86.845,1,1,Li,Br,45,32.0419,1.0597,0.6359,0.985,0.935297143,1
252,86.845,1,1,Li,Br,45,32.0419,1.3464,0.6759,1.058,0.912755712,1
252,86.845,1,1,Li,Br,45,32.0419,1.6409,0.7382,1.122,0.888710272,1
252,86.845,1,1,Li,Br,45,32.0419,1.8416,0.7935,1.167,0.871337405,1
252,86.845,1,1,Li,Br,45,32.0419,2.3554,0.9895,1.325,0.818731572,1
252,86.845,1,1,Li,Br,45,32.0419,2.8183,1.2502,1.479,0.765582727,1
252,86.845,1,1,Li,Br,45,32.0419,3.2206,1.5645,1.631,0.714180891,1
252,86.845,1,1,Li,Br,45,32.0419,3.4774,1.8208,1.717,0.682068627,1
252,86.845,1,1,Li,Br,45,32.0419,3.6037,1.9661,1.784,0.662327588,1
252,86.845,1,1,Li,Br,45,32.0419,3.9692,2.4735,1.919,0.613779215,1
252,86.845,1,1,Li,Br,45,32.0419,4.0698,2.6395,1.975,0.597443237,1
252,86.845,1,1,Li,Br,45,32.0419,4.3801,3.2397,2.118,0.55183345,1
252,86.845,1,1,Li,Br,45,32.0419,4.9166,4.6851,2.331,0.479775017,1
252,86.845,1,1,Li,Br,45,32.0419,4.9739,4.8784,2.36,0.471308693,1
252,86.845,1,1,Li,Br,45,32.0419,5.0618,5.1924,2.409,0.457750959,1
252,86.845,1,1,Li,Br,45,32.0419,5.6833,8.1708,2.689,0.375553628,1
252,86.845,1,1,Li,Br,45,32.0419,5.7431,8.5445,2.711,0.36870589,1
252,86.845,1,1,Li,Br,45,32.0419,5.7759,8.7574,2.739,0.362831043,1
252,86.845,1,1,Li,Br,45,32.0419,6.0652,10.907,2.835,0.332235574,1
253,86.845,1,1,Li,Br,50,32.0419,0.0411,0.7112,0.959,0.997477188,1
253,86.845,1,1,Li,Br,50,32.0419,0.0732,0.6825,0.938,0.995609666,1
253,86.845,1,1,Li,Br,50,32.0419,0.0841,0.675,0.931,0.994994569,1
253,86.845,1,1,Li,Br,50,32.0419,0.1937,0.6238,0.9,0.988890175,1
253,86.845,1,1,Li,Br,50,32.0419,0.2649,0.6028,0.882,0.985138538,1
253,86.845,1,1,Li,Br,50,32.0419,0.5049,0.5664,0.897,0.971394122,1
253,86.845,1,1,Li,Br,50,32.0419,0.783,0.5609,0.949,0.953497,1
253,86.845,1,1,Li,Br,50,32.0419,1.0058,0.5739,0.98,0.938787622,1
253,86.845,1,1,Li,Br,50,32.0419,1.0597,0.5789,0.994,0.934725851,1
253,86.845,1,1,Li,Br,50,32.0419,1.3464,0.6166,1.051,0.913307183,1
253,86.845,1,1,Li,Br,50,32.0419,1.6409,0.6744,1.117,0.889177856,1
253,86.845,1,1,Li,Br,50,32.0419,1.8416,0.7252,1.182,0.869796502,1
253,86.845,1,1,Li,Br,50,32.0419,2.3554,0.9037,1.324,0.818854391,1
253,86.845,1,1,Li,Br,50,32.0419,2.8183,1.1392,1.471,0.766689794,1
253,86.845,1,1,Li,Br,50,32.0419,3.2206,1.4213,1.625,0.715065594,1
253,86.845,1,1,Li,Br,50,32.0419,3.4774,1.6501,1.706,0.683742428,1
253,86.845,1,1,Li,Br,50,32.0419,3.6037,1.7796,1.768,0.664779415,1
253,86.845,1,1,Li,Br,50,32.0419,3.9692,2.2297,1.904,0.616125871,1
253,86.845,1,1,Li,Br,50,32.0419,4.0698,2.3765,1.969,0.598378968,1
253,86.845,1,1,Li,Br,50,32.0419,4.3801,2.9053,2.096,0.555252119,1
253,86.845,1,1,Li,Br,50,32.0419,4.9166,4.1699,2.314,0.482351586,1
253,86.845,1,1,Li,Br,50,32.0419,4.9739,4.3382,2.361,0.471158841,1
253,86.845,1,1,Li,Br,50,32.0419,5.0618,4.6113,2.388,0.460879803,1
253,86.845,1,1,Li,Br,50,32.0419,5.6833,7.1837,2.662,0.379265042,1
253,86.845,1,1,Li,Br,50,32.0419,5.7431,7.5046,2.687,0.371977095,1
253,86.845,1,1,Li,Br,50,32.0419,5.7759,7.6872,2.712,0.366475357,1
253,86.845,1,1,Li,Br,50,32.0419,6.0652,9.5252,2.792,0.337834888,1
254,86.845,1,1,Li,Br,55,32.0419,0.0411,0.7218,0.967,0.997456241,1
254,86.845,1,1,Li,Br,55,32.0419,0.0732,0.6931,0.949,0.995557895,1
254,86.845,1,1,Li,Br,55,32.0419,0.0841,0.6851,0.925,0.995027404,1
254,86.845,1,1,Li,Br,55,32.0419,0.1937,0.6269,0.891,0.989000937,1
254,86.845,1,1,Li,Br,55,32.0419,0.2649,0.6016,0.871,0.985322776,1
254,86.845,1,1,Li,Br,55,32.0419,0.5049,0.5566,0.884,0.971802193,1
254,86.845,1,1,Li,Br,55,32.0419,0.783,0.5467,0.926,0.954598926,1
254,86.845,1,1,Li,Br,55,32.0419,1.0058,0.5578,0.967,0.939574656,1
254,86.845,1,1,Li,Br,55,32.0419,1.0597,0.5624,0.977,0.935805147,1
254,86.845,1,1,Li,Br,55,32.0419,1.3464,0.5983,1.046,0.913701817,1
254,86.845,1,1,Li,Br,55,32.0419,1.6409,0.654,1.108,0.890019417,1
254,86.845,1,1,Li,Br,55,32.0419,1.8416,0.7032,1.158,0.87226413,1
254,86.845,1,1,Li,Br,55,32.0419,2.3554,0.8755,1.32,0.819349128,1
254,86.845,1,1,Li,Br,55,32.0419,2.8183,1.1016,1.464,0.767659503,1
254,86.845,1,1,Li,Br,55,32.0419,3.2206,1.3708,1.617,0.716247143,1
254,86.845,1,1,Li,Br,55,32.0419,3.4774,1.5881,1.697,0.685115392,1
254,86.845,1,1,Li,Br,55,32.0419,3.6037,1.7106,1.758,0.666316831,1
254,86.845,1,1,Li,Br,55,32.0419,3.9692,2.1349,1.877,0.620371988,1
254,86.845,1,1,Li,Br,55,32.0419,4.0698,2.2727,1.943,0.602450364,1
254,86.845,1,1,Li,Br,55,32.0419,4.3801,2.7671,2.079,0.557907556,1
254,86.845,1,1,Li,Br,55,32.0419,4.9166,3.9388,2.293,0.485553404,1
254,86.845,1,1,Li,Br,55,32.0419,4.9739,4.0938,2.333,0.475382755,1
254,86.845,1,1,Li,Br,55,32.0419,5.0618,4.3448,2.369,0.463728976,1
254,86.845,1,1,Li,Br,55,32.0419,5.6833,6.6877,2.628,0.383990679,1
254,86.845,1,1,Li,Br,55,32.0419,5.7431,6.9776,2.655,0.376384143,1
254,86.845,1,1,Li,Br,55,32.0419,5.7759,7.1424,2.675,0.371528761,1
254,86.845,1,1,Li,Br,55,32.0419,6.0652,8.7931,2.754,0.342861741,1
255,86.845,1,1,Li,Br,60,32.0419,0.0411,0.7203,0.985,0.997409362,1
255,86.845,1,1,Li,Br,60,32.0419,0.0732,0.692,0.935,0.995623604,1
255,86.845,1,1,Li,Br,60,32.0419,0.0841,0.6842,0.922,0.995043325,1
255,86.845,1,1,Li,Br,60,32.0419,0.1937,0.6262,0.892,0.988989069,1
255,86.845,1,1,Li,Br,60,32.0419,0.2649,0.601,0.875,0.985255776,1
255,86.845,1,1,Li,Br,60,32.0419,0.5049,0.5557,0.881,0.971896463,1
255,86.845,1,1,Li,Br,60,32.0419,0.783,0.5457,0.933,0.954262966,1
255,86.845,1,1,Li,Br,60,32.0419,1.0058,0.5566,0.959,0.940058661,1
255,86.845,1,1,Li,Br,60,32.0419,1.0597,0.5612,0.972,0.936123375,1
255,86.845,1,1,Li,Br,60,32.0419,1.3464,0.597,1.049,0.913465199,1
