Columna1,Solute_ID,Formula,Solute_Mol_Mass,Num_Cations,Num_Anions,Cation,Anion,Num_Particles,Cation_Charge,Anion_Charge,Temperature_K,Solvent_Name,Solvent_Mol_Mass,Molal,Salt_Mole_Fraction,Ion_Mole_Fraction,Solvent_Mole_Fraction,Molar,Logarithmic_Concentration,Weight_Percent,Mass_Ratio,Ionic_Strength,Molal_Activity_Coefficient,MAC_Num_Sig_Figs,Osmotic_Coefficient,OC_Num_Sig_Figs,Rational_Activity_Coefficient,Rational_Coefficient,Solvent_Activity
8,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.009,0.000162111,0.000486,0.999514,,0.026983657,0.001187,0.001188,0.027,0.7006,4,0.8863,4,0.700941,0.886615758,0.999569093
9,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.01,0.00018012,0.00054,0.99946,,0.029982651,0.001318,0.00132,0.03,0.6884,4,0.8809,4,0.688772,0.88124346,0.999524113
10,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.02,0.000360176,0.001079,0.998921,,0.059925937,0.002634,0.002641,0.06,0.6002,4,0.84,4,0.600849,0.841065844,0.999092412
11,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.03,0.000540166,0.001618,0.998382,,0.089885385,0.003946,0.003961,0.09,0.5435,4,0.8114,4,0.544381,0.812691637,0.998684866
12,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.04,0.000720092,0.002157,0.997843,,0.119861011,0.005254,0.005282,0.12,0.5018,4,0.7889,4,0.502885,0.789596892,0.998296453
13,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.05,0.000899953,0.002695,0.997305,,0.149797175,0.006559,0.006603,0.15,0.4689,4,0.7704,4,0.470167,0.771500276,0.997920166
14,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.06,0.00107975,0.003232,0.996768,,0.179693804,0.007861,0.007923,0.18,0.442,4,0.7545,4,0.443433,0.755892177,0.997555991
15,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.07,0.001259481,0.003768,0.996232,,0.209550825,0.009159,0.009244,0.21,0.4192,4,0.7405,4,0.420786,0.741963799,0.997202919
16,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.08,0.001439148,0.004305,0.995695,,0.239479664,0.010454,0.010564,0.24,0.3996,4,0.7281,4,0.401328,0.729667609,0.99685695
17,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.09,0.001618751,0.00484,0.99516,,0.26931309,0.011745,0.011885,0.27,0.3825,4,0.7169,4,0.384361,0.718709636,0.996519073
18,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.1,0.001798288,0.005375,0.994625,,0.29916256,0.013033,0.013206,0.3,0.3673,4,0.7068,4,0.369285,0.708785959,0.996187287
19,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.2,0.003590121,0.010693,0.989307,,0.596747926,0.025732,0.026411,0.6,0.2729,4,0.637,4,0.27585,0.640430505,0.993138647
20,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.3,0.005375531,0.015955,0.984045,,0.892778312,0.038108,0.039618,0.9,0.2241,4,0.5954,4,0.227734,0.600236839,0.99039245
21,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.4,0.007154555,0.02116,0.97884,,1.187163446,0.050173,0.052824,1.2,0.1929,4,0.5664,4,0.19707,0.572541877,0.987829665
22,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.5,0.008927227,0.026311,0.973689,,1.480039621,0.06194,0.06603,1.5,0.1709,4,0.5445,4,0.175518,0.551844087,0.985393722
23,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.6,0.010693579,0.031408,0.968592,,1.771374544,0.073418,0.079235,1.8,0.1544,4,0.5272,4,0.159407,0.535726456,0.983049307
24,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.7,0.012453647,0.036452,0.963548,,2.061193276,0.084619,0.092442,2.1,0.1413,4,0.513,4,0.146646,0.522662149,0.980779123
25,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.8,0.014207463,0.041444,0.958556,,2.349521827,0.095553,0.105648,2.4,0.1308,4,0.5011,4,0.136455,0.511868305,0.978567022
26,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,0.9,0.015955061,0.046385,0.953615,,2.636387163,0.106228,0.118853,2.7,0.122,4,0.4909,4,0.127934,0.50274498,0.976404824
27,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,1,0.017696473,0.051274,0.948726,,2.921700192,0.116654,0.132059,3,0.1145,4,0.482,4,0.120688,0.494915508,0.974286374
28,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,1.25,0.022023158,0.063282,0.936718,,3.628753067,0.141686,0.165074,3.75,0.1,4,0.4639,4,0.106756,0.479402793,0.969146007
29,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,1.5,0.026311896,0.074989,0.925011,,4.326863066,0.165338,0.19809,4.5,0.0893,3,0.4497,4,0.096539,0.467699344,0.964199554
30,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,1.75,0.030563182,0.086407,0.913593,,5.016302944,0.187721,0.231105,5.25,0.081,3,0.4381,4,0.088661,0.458514476,0.959410736
31,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,2,0.034777507,0.097547,0.902453,,5.69731182,0.208935,0.26412,6,0.0744,3,0.4283,4,0.082442,0.451058076,0.954759312
32,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,2.25,0.038955349,0.108419,0.891581,,6.370091817,0.22907,0.297134,6.75,0.0689,3,0.4196,4,0.077278,0.444627484,0.950254914
33,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,2.5,0.043097181,0.119031,0.880969,,7.034741672,0.248205,0.33015,7.5,0.0643,3,0.4119,4,0.072988,0.439144263,0.945866349
34,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,2.75,0.047203465,0.129394,0.870606,,7.691568385,0.266413,0.363165,8.25,0.0603,3,0.4048,4,0.069262,0.434190963,0.941610097
35,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,3,0.051274658,0.139516,0.860484,,8.340711737,0.283759,0.396179,9,0.0569,3,0.3982,4,0.066126,0.429674494,0.937477051
36,330,(NH4)2HPO4,132.06,2,1,NH4,HPO4,3,1,-2,298.15,Water,18.01528,3.107,0.053006516,0.143777,0.856223,,8.61626479,0.290936,0.41031,9.321,0.0555,3,0.3955,4,0.06482,0.427851486,0.935744322
0,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.001,1.80E-05,5.40E-05,0.999946,,0.002997536,0.00018,0.00018,0.003,0.8837,4,0.9596,4,0.883748,0.962936963,0.999948001
1,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.002,3.60E-05,0.000108,0.999892,,0.005995235,0.00036,0.00036,0.006,0.842,4,0.9443,4,0.842091,0.944393444,0.999898005
2,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.003,5.40E-05,0.000162,0.999838,,0.008993095,0.00054,0.00054,0.009,0.8122,4,0.9331,4,0.812332,0.932023263,0.999849011
3,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.004,7.21E-05,0.000216,0.999784,,0.011991117,0.00072,0.00072,0.012,0.7885,4,0.924,4,0.78867,0.925825922,0.99980002
4,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.005,9.01E-05,0.00027,0.99973,,0.014989301,0.0009,0.0009,0.015,0.7685,4,0.9162,4,0.768708,0.918394513,0.999752031
5,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.006,0.00010808,0.000324,0.999676,,0.017987647,0.001079,0.001081,0.018,0.7512,4,0.9093,4,0.751444,0.910346319,0.999705044
6,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.007,0.000126091,0.000378,0.999622,,0.020986155,0.001259,0.001261,0.021,0.7359,4,0.9031,4,0.736178,0.904590894,0.999658058
7,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.008,0.000144101,0.000432,0.999568,,0.023984825,0.001439,0.001441,0.024,0.7221,4,0.8975,4,0.722412,0.897954134,0.999612075
8,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.009,0.000162111,0.000486,0.999514,,0.026983657,0.001618,0.001621,0.027,0.7095,4,0.8923,4,0.709845,0.892787098,0.999566094
9,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.01,0.00018012,0.00054,0.99946,,0.029982651,0.001798,0.001801,0.03,0.698,4,0.8875,4,0.698377,0.888648867,0.999520115
10,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.02,0.000360176,0.001079,0.998921,,0.059925937,0.00359,0.003603,0.06,0.6156,4,0.8518,4,0.616265,0.853107536,0.999079424
11,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.03,0.000540166,0.001618,0.998382,,0.089885385,0.005375,0.005405,0.09,0.5631,4,0.8276,4,0.564013,0.828747855,0.9986589
12,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.04,0.000720092,0.002157,0.997843,,0.119861011,0.007155,0.007206,0.12,0.5246,4,0.809,4,0.525734,0.809973586,0.998252529
13,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.05,0.000899953,0.002695,0.997305,,0.149797175,0.008927,0.009008,0.15,0.4942,4,0.7937,4,0.495535,0.794845385,0.997857299
14,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.06,0.00107975,0.003232,0.996768,,0.179693804,0.010694,0.01081,0.18,0.4693,4,0.7807,4,0.470822,0.782149159,0.997471203
15,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.07,0.001259481,0.003768,0.996232,,0.209550825,0.012454,0.012611,0.21,0.4482,4,0.7694,4,0.449896,0.771101971,0.997093233
16,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.08,0.001439148,0.004305,0.995695,,0.239479664,0.014208,0.014413,0.24,0.4299,4,0.7593,4,0.431759,0.760958946,0.996722383
17,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.09,0.001618751,0.00484,0.99516,,0.26931309,0.015956,0.016215,0.27,0.4139,4,0.7501,4,0.415913,0.752099644,0.99635765
18,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.1,0.001798288,0.005375,0.994625,,0.29916256,0.017697,0.018016,0.3,0.3996,4,0.7417,4,0.40176,0.743854165,0.995999025
19,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.2,0.003590121,0.010693,0.989307,,0.596747926,0.03478,0.036033,0.6,0.3081,4,0.6812,4,0.31143,0.684893219,0.99266404
20,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.3,0.005375531,0.015955,0.984045,,0.892778312,0.051278,0.05405,0.9,0.2577,4,0.6398,4,0.261878,0.645002794,0.989679624
21,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.4,0.007154555,0.02116,0.97884,,1.187163446,0.067222,0.072067,1.2,0.2238,4,0.6071,4,0.228638,0.613641453,0.986961744
22,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.5,0.008927227,0.026311,0.973689,,1.480039621,0.082639,0.090084,1.5,0.1989,4,0.5799,4,0.204275,0.587736081,0.984451151
23,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.6,0.010693579,0.031408,0.968592,,1.771374544,0.097555,0.1081,1.8,0.1796,4,0.5567,4,0.185424,0.565684018,0.982109961
24,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.7,0.012453647,0.036452,0.963548,,2.061193276,0.111993,0.126117,2.1,0.1642,4,0.5367,4,0.170412,0.546791647,0.979900738
25,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.8,0.014207463,0.041444,0.958556,,2.349521827,0.125976,0.144134,2.4,0.1515,4,0.5195,4,0.15805,0.530650512,0.97778937
26,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,0.9,0.015955061,0.046385,0.953615,,2.636387163,0.139526,0.162151,2.7,0.141,4,0.5047,4,0.147858,0.516872708,0.975749876
27,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,1,0.017696473,0.051274,0.948726,,2.921700192,0.152663,0.180167,3,0.132,4,0.4919,4,0.139134,0.505079799,0.97376527
28,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,1.25,0.022023158,0.063282,0.936718,,3.628753067,0.183813,0.225209,3.75,0.1146,4,0.467,4,0.122342,0.482599831,0.968943477
29,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,1.5,0.026311896,0.074989,0.925011,,4.326863066,0.212754,0.270252,4.5,0.102,4,0.4494,4,0.110269,0.467378624,0.964223659
30,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,1.75,0.030563182,0.086407,0.913593,,5.016302944,0.239713,0.315293,5.25,0.0924,3,0.4365,4,0.101139,0.456832504,0.959556577
31,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,2,0.034777507,0.097547,0.902453,,5.69731182,0.264887,0.360336,6,0.0848,3,0.4264,4,0.093966,0.449051035,0.954956012
32,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,2.25,0.038955349,0.108419,0.891581,,6.370091817,0.288447,0.405377,6.75,0.0786,3,0.4182,4,0.088158,0.443137405,0.950417421
33,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,2.5,0.043097181,0.119031,0.880969,,7.034741672,0.310544,0.45042,7.5,0.0734,3,0.4114,4,0.083317,0.438607701,0.94593067
34,331,(CN3H6)2CO3,180.168,2,1,CN3H6,CO3,3,1,-2,298.15,Water,18.01528,2.613,0.044957596,0.123746,0.876254,,7.332624069,0.320088,0.470778,7.839,0.0713,3,0.409,4,0.081369,0.437246909,0.943876451
0,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.001,1.80E-05,5.40E-05,0.999946,,0.002997536,0.00019,0.00019,0.003,0.8896,4,0.9629,4,0.889648,0.962936963,0.999948001
1,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.002,3.60E-05,0.000108,0.999892,,0.005995235,0.00038,0.00038,0.006,0.8528,4,0.9505,4,0.852892,0.953652203,0.999897005
2,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.003,5.40E-05,0.000162,0.999838,,0.008993095,0.00057,0.00057,0.009,0.8273,4,0.9419,4,0.827434,0.944367942,0.999847012
3,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.004,7.21E-05,0.000216,0.999784,,0.011991117,0.00076,0.00076,0.012,0.8075,4,0.9353,4,0.807675,0.935084182,0.99979802
4,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.005,9.01E-05,0.00027,0.99973,,0.014989301,0.000949,0.00095,0.015,0.7911,4,0.9299,4,0.791314,0.929504124,0.999749031
5,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.006,0.00010808,0.000324,0.999676,,0.017987647,0.001139,0.001141,0.018,0.7772,4,0.9254,4,0.777452,0.925775918,0.999700045
6,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.007,0.000126091,0.000378,0.999622,,0.020986155,0.001329,0.001331,0.021,0.7651,4,0.9214,4,0.765389,0.923105912,0.999651061
7,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.008,0.000144101,0.000432,0.999568,,0.023984825,0.001519,0.001521,0.024,0.7543,4,0.918,4,0.754626,0.918782967,0.999603079
8,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.009,0.000162111,0.000486,0.999514,,0.026983657,0.001708,0.001711,0.027,0.7447,4,0.9149,4,0.745062,0.915415342,0.999555099
9,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.01,0.00018012,0.00054,0.99946,,0.029982651,0.001898,0.001901,0.03,0.7359,4,0.9122,4,0.736298,0.912716441,0.999507122
10,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.02,0.000360176,0.001079,0.998921,,0.059925937,0.003789,0.003803,0.06,0.6761,4,0.8946,4,0.676831,0.895716598,0.999033467
11,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.03,0.000540166,0.001618,0.998382,,0.089885385,0.005673,0.005705,0.09,0.6409,4,0.8857,4,0.641939,0.886797257,0.998565031
12,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.04,0.000720092,0.002157,0.997843,,0.119861011,0.007549,0.007607,0.12,0.6167,4,0.8808,4,0.618033,0.881755121,0.998097811
13,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.05,0.000899953,0.002695,0.997305,,0.149797175,0.009419,0.009508,0.15,0.5986,4,0.878,4,0.600218,0.879332447,0.997629813
14,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.06,0.00107975,0.003232,0.996768,,0.179693804,0.011282,0.01141,0.18,0.5846,4,0.8767,4,0.586496,0.878218822,0.997161037
15,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.07,0.001259481,0.003768,0.996232,,0.209550825,0.013137,0.013312,0.21,0.5733,4,0.8763,4,0.575469,0.878118527,0.996690489
16,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.08,0.001439148,0.004305,0.995695,,0.239479664,0.014986,0.015214,0.24,0.5641,4,0.8766,4,0.566539,0.878475298,0.996217173
17,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.09,0.001618751,0.00484,0.99516,,0.26931309,0.016828,0.017116,0.27,0.5565,4,0.8774,4,0.559207,0.879682456,0.995741095
18,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.1,0.001798288,0.005375,0.994625,,0.29916256,0.018663,0.019017,0.3,0.5501,4,0.8787,4,0.553073,0.881158251,0.995262259
19,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.2,0.003590121,0.010693,0.989307,,0.596747926,0.036642,0.038035,0.6,0.521,4,0.9021,4,0.526632,0.907020749,0.990296387
20,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.3,0.005375531,0.015955,0.984045,,0.892778312,0.053974,0.057054,0.9,0.5195,4,0.9333,4,0.527923,0.940831143,0.984981913
21,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.4,0.007154555,0.02116,0.97884,,1.187163446,0.070694,0.076071,1.2,0.5296,4,0.9671,4,0.541049,0.977552717,0.979310036
22,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.5,0.008927227,0.026311,0.973689,,1.480039621,0.086833,0.095089,1.5,0.5466,4,1.0022,5,0.561371,1.015702159,0.973281429
23,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.6,0.010693579,0.031408,0.968592,,1.771374544,0.10242,0.114108,1.8,0.5686,4,1.0382,5,0.587038,1.054969984,0.966894393
24,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.7,0.012453647,0.036452,0.963548,,2.061193276,0.117485,0.133126,2.1,0.5949,4,1.0746,5,0.617406,1.094822085,0.960161288
25,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.8,0.014207463,0.041444,0.958556,,2.349521827,0.132052,0.152143,2.4,0.6248,4,1.1114,5,0.651814,1.135272207,0.953083272
26,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,0.9,0.015955061,0.046385,0.953615,,2.636387163,0.146147,0.171161,2.7,0.6584,4,1.1485,5,0.690425,1.176201758,0.945667738
27,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,1,0.017696473,0.051274,0.948726,,2.921700192,0.15979,0.190179,3,0.6955,4,1.1857,5,0.733089,1.21747315,0.937928086
28,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,1.25,0.022023158,0.063282,0.936718,,3.628753067,0.192066,0.237724,3.75,0.8038,4,1.279,5,0.858103,1.321738281,0.917221764
29,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,1.5,0.026311896,0.074989,0.925011,,4.326863066,0.221953,0.285269,4.5,0.9358,4,1.372,5,1.011664,1.426895445,0.894736516
30,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,1.75,0.030563182,0.086407,0.913593,,5.016302944,0.249708,0.332814,5.25,1.0938,5,1.4637,5,1.197252,1.531889383,0.870718105
31,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,2,0.034777507,0.097547,0.902453,,5.69731182,0.275551,0.380359,6,1.2806,5,1.5536,5,1.419022,1.636137761,0.845412166
32,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,2.25,0.038955349,0.108419,0.891581,,6.370091817,0.299673,0.427904,6.75,1.4993,5,1.641,5,1.68162,1.73887034,0.819098446
33,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,2.5,0.043097181,0.119031,0.880969,,7.034741672,0.32224,0.47545,7.5,1.7532,5,1.7255,5,1.990083,1.839617878,0.79204268
34,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,2.75,0.047203465,0.129394,0.870606,,7.691568385,0.343399,0.522995,8.25,2.0455,5,1.8067,5,2.349515,1.937874145,0.764507839
35,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,3,0.051274658,0.139516,0.860484,,8.340711737,0.363276,0.570539,9,2.3795,5,1.8844,5,2.765306,2.033352035,0.736731329
36,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,3.25,0.055311208,0.149405,0.850595,,8.982329133,0.381985,0.618084,9.75,2.7585,5,1.9585,5,3.243028,2.125885275,0.708922548
37,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,3.5,0.059313554,0.15907,0.84093,,9.616661896,0.399626,0.66563,10.5,3.1861,5,2.0289,5,3.788784,2.215266743,0.681275842
38,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,3.75,0.06328213,0.168518,0.831482,,10.24383902,0.416288,0.713175,11.25,3.6657,5,2.0959,5,4.408634,2.301761381,0.65391363
39,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,4,0.067217362,0.177755,0.822245,,10.86393744,0.43205,0.76072,12,4.2016,5,2.1595,5,5.109916,2.385323189,0.626975383
40,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,4.25,0.071119667,0.18679,0.81321,,11.47725154,0.446983,0.808264,12.75,4.7987,5,2.2203,5,5.900937,2.46651406,0.600500983
41,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,4.5,0.074989458,0.195628,0.804372,,12.08382164,0.461151,0.855809,13.5,5.4634,5,2.2786,5,6.792133,2.545644117,0.574548939
42,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,4.75,0.078827138,0.204276,0.795724,,12.68383766,0.474611,0.903354,14.25,6.204,5,2.3351,5,7.796677,2.623432938,0.549106976
43,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,5,0.082633107,0.21274,0.78726,,13.27743541,0.487416,0.9509,15,7.0317,5,2.3904,5,8.931871,2.700522018,0.524161204
44,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,5.25,0.086407755,0.221026,0.778974,,13.86476423,0.49961,0.998445,15.75,7.9617,5,2.4455,5,10.220758,2.778023221,0.499629727
45,332,C2H6S2O6,190.18,2,1,H,C2H4S2O6,3,1,-2,298.15,Water,18.01528,5.5,0.090151468,0.229139,0.770861,,14.44591519,0.511239,1.045989,16.5,9.015,5,2.5012,5,11.694728,2.856849103,0.475453117
0,333,C6H6S2O6,238.2,1,1,H,C6H5S2O6,2,1,-1,298.15,Water,18.01528,0.001,1.80E-05,3.60E-05,0.999964,,0.00199834,0.000238,0.000238,0.001,0.8897,4,0.9629,4,0.889732,0.972204722,0.999965001
